date,time,session_min
2017,13:48:13-05:00,8
2017,14:05:11-05:00,1
2017,14:07:57-05:00,2
2017,14:16:45-05:00,1
2017,14:19:03-05:00,7
2017,14:30:14-05:00,11
2017,14:43:07-05:00,1
2017,14:50:26-05:00,1
2017,15:35:27-05:00,3
2017,15:41:02-05:00,1
2017,15:43:46-05:00,1
2017,15:50:20-05:00,1
2017,18:04:43-05:00,42
2017,18:49:21-05:00,26
2017,19:17:09-05:00,2
2017,19:53:34-05:00,5
2017,20:11:15-05:00,3
2017,20:34:43-05:00,2
2017,20:53:37-05:00,3
2017,20:58:35-05:00,1
2017,21:01:42-05:00,4
2017,21:19:24-05:00,1
2017,21:24:53-05:00,1
2017,22:13:06-05:00,8
2017,10:00:17-05:00,1
2017,10:17:09-05:00,1
2017,10:49:59-05:00,4
2017,11:06:02-05:00,3
2017,11:32:33-05:00,5
2017,12:06:40-05:00,12
2017,12:22:15-05:00,11
2017,12:34:47-05:00,2
2017,12:44:55-05:00,3
2017,13:54:31-05:00,2
2017,13:58:13-05:00,1
2017,15:03:11-05:00,2
2017,15:06:14-05:00,4
2017,15:21:05-05:00,3
2017,15:31:15-05:00,6
2017,16:07:27-05:00,1
2017,16:23:05-05:00,5
2017,18:02:44-05:00,2
2017,18:06:49-05:00,16
2017,18:31:46-05:00,3
2017,19:21:35-05:00,1
2017,19:37:40-05:00,4
2017,20:52:26-05:00,34
2017,21:30:02-05:00,2
2017,21:40:57-05:00,9
2017,21:54:52-05:00,16
2017,22:12:07-05:00,2
2017,22:23:02-05:00,31
2017,22:56:16-05:00,1
2017,22:58:25-05:00,6
2017,23:13:37-05:00,5
2017,23:42:36-05:00,9
2017,23:56:41-05:00,1
2017,01:12:19-05:00,36
2017,09:03:34-05:00,9
2017,11:52:26-05:00,3
2017,12:00:13-05:00,1
2017,13:12:36-05:00,6
2017,17:34:40-05:00,3
2017,17:42:33-05:00,116
2017,19:55:26-05:00,3
2017,20:00:15-05:00,11
2017,20:16:18-05:00,1
2017,20:56:07-05:00,2
2017,20:59:11-05:00,13
2017,22:48:58-05:00,1
2017,23:09:13-05:00,2
2017,00:00:36-05:00,11
2017,00:20:24-05:00,6
2017,00:45:59-05:00,1
2017,00:50:56-05:00,4
2017,01:12:00-05:00,4
2017,01:21:24-05:00,1
2017,01:26:48-05:00,2
2017,02:14:40-05:00,18
2017,11:05:14-05:00,1
2017,12:58:34-05:00,16
2017,13:50:40-05:00,3
2017,14:36:33-05:00,6
2017,14:45:33-05:00,9
2017,15:51:24-05:00,14
2017,16:24:08-05:00,1
2017,16:32:35-05:00,5
2017,16:42:23-05:00,1
2017,17:49:27-05:00,6
2017,17:59:02-05:00,1
2017,18:10:50-05:00,27
2017,19:02:34-05:00,4
2017,19:32:57-05:00,10
2017,19:49:23-05:00,1
2017,19:57:41-05:00,30
2017,20:48:48-05:00,1
2017,22:29:19-05:00,3
2017,23:19:20-05:00,1
2017,23:25:53-05:00,2
2017,23:47:59-05:00,1
2017,06:11:13-05:00,8
2017,09:38:11-05:00,2
2017,10:11:08-05:00,2
2017,10:31:53-05:00,3
2017,11:02:23-05:00,1
2017,11:39:30-05:00,3
2017,12:20:58-05:00,8
2017,14:00:13-05:00,3
2017,14:05:09-05:00,6
2017,14:13:40-05:00,3
2017,14:37:05-05:00,3
2017,16:10:14-05:00,2
2017,16:38:07-05:00,9
2017,17:07:13-05:00,4
2017,17:15:49-05:00,1
2017,17:17:51-05:00,3
2017,17:23:19-05:00,1
2017,17:26:04-05:00,1
2017,17:37:09-05:00,1
2017,17:45:36-05:00,1
2017,17:50:55-05:00,4
2017,17:59:10-05:00,2
2017,20:01:13-05:00,1
2017,23:24:12-05:00,13
2017,23:39:27-05:00,20
2017,09:21:31-05:00,1
2017,09:47:43-05:00,8
2017,10:04:23-05:00,9
2017,11:59:42-05:00,16
2017,14:26:33-05:00,3
2017,15:02:18-05:00,2
2017,15:16:00-05:00,65
2017,16:37:35-05:00,4
2017,19:20:20-05:00,1
2017,20:01:57-05:00,17
2017,20:24:03-05:00,41
2017,22:36:07-05:00,8
2017,09:12:25-05:00,1
2017,09:40:49-05:00,8
2017,10:19:18-05:00,3
2017,10:33:36-05:00,3
2017,11:45:06-05:00,2
2017,11:57:18-05:00,1
2017,12:01:17-05:00,1
2017,12:06:38-05:00,1
2017,12:25:58-05:00,3
2017,12:45:00-05:00,3
2017,13:00:55-05:00,2
2017,13:05:11-05:00,3
2017,13:10:40-05:00,1
2017,13:23:52-05:00,4
2017,13:43:02-05:00,6
2017,13:59:47-05:00,1
2017,14:03:13-05:00,1
2017,15:04:15-05:00,1
2017,16:00:45-05:00,1
2017,16:33:32-05:00,2
2017,16:38:01-05:00,13
2017,17:17:40-05:00,2
2017,17:30:59-05:00,1
2017,17:33:55-05:00,1
2017,17:36:21-05:00,2
2017,18:09:28-05:00,23
2017,18:48:43-05:00,1
2017,19:10:57-05:00,22
2017,19:50:49-05:00,3
2017,19:57:52-05:00,16
2017,20:33:34-05:00,35
2017,21:09:46-05:00,1
2017,21:14:44-05:00,7
2017,21:32:46-05:00,1
2017,21:58:30-05:00,3
2017,22:21:13-05:00,4
2017,22:28:00-05:00,3
2017,22:32:18-05:00,10
2017,22:44:55-05:00,5
2017,23:01:03-05:00,4
2017,23:07:34-05:00,4
2017,00:00:35-05:00,63
2017,09:34:13-05:00,8
2017,10:01:36-05:00,1
2017,10:43:09-05:00,23
2017,11:37:22-05:00,5
2017,12:09:31-05:00,11
2017,14:51:05-05:00,9
2017,15:48:50-05:00,1
2017,16:54:04-05:00,94
2017,19:10:34-05:00,2
2017,19:15:10-05:00,2
2017,19:25:11-05:00,2
2017,19:36:08-05:00,11
2017,19:52:00-05:00,16
2017,20:11:07-05:00,18
2017,21:01:09-05:00,3
2017,21:49:30-05:00,1
2017,23:35:53-05:00,1
2017,09:00:17-05:00,1
2017,09:30:26-05:00,7
2017,09:41:16-05:00,25
2017,10:13:57-05:00,11
2017,10:37:36-05:00,1
2017,11:27:54-05:00,9
2017,12:20:32-05:00,14
2017,13:31:57-05:00,34
2017,16:07:17-05:00,40
2017,16:50:08-05:00,2
2017,17:00:48-05:00,2
2017,17:04:52-05:00,16
2017,18:00:35-05:00,16
2017,18:18:58-05:00,28
2017,18:57:55-05:00,1
2017,19:50:52-05:00,1
2017,21:02:46-05:00,2
2017,21:08:14-05:00,2
2017,21:41:54-05:00,2
2017,23:56:35-05:00,4
2017,11:12:10-05:00,1
2017,12:24:01-05:00,1
2017,12:27:05-05:00,3
2017,12:53:41-05:00,3
2017,13:01:49-05:00,1
2017,13:05:10-05:00,33
2017,13:40:41-05:00,22
2017,14:07:21-05:00,4
2017,14:21:56-05:00,2
2017,14:30:58-05:00,1
2017,14:37:52-05:00,1
2017,14:41:57-05:00,5
2017,15:01:49-05:00,11
2017,15:15:07-05:00,3
2017,15:20:36-05:00,3
2017,15:31:14-05:00,7
2017,16:10:24-05:00,4
2017,16:21:24-05:00,4
2017,17:07:47-05:00,3
2017,17:17:55-05:00,1
2017,17:42:16-05:00,1
2017,17:47:36-05:00,1
2017,17:53:36-05:00,11
2017,18:19:59-05:00,14
2017,18:37:01-05:00,3
2017,18:42:39-05:00,1
2017,20:34:40-05:00,2
2017,22:26:34-05:00,1
2017,22:42:16-05:00,4
2017,22:49:44-05:00,4
2017,22:55:21-05:00,3
2017,11:04:30-05:00,5
2017,11:13:39-05:00,8
2017,11:46:34-05:00,2
2017,11:52:14-05:00,2
2017,12:00:57-05:00,9
2017,12:11:15-05:00,4
2017,12:20:17-05:00,1
2017,12:25:36-05:00,1
2017,12:29:37-05:00,4
2017,12:40:11-05:00,3
2017,12:49:52-05:00,20
2017,13:21:57-05:00,1
2017,13:28:57-05:00,1
2017,13:33:07-05:00,6
2017,14:13:58-05:00,4
2017,14:20:11-05:00,2
2017,14:34:08-05:00,3
2017,14:38:51-05:00,2
2017,14:41:55-05:00,3
2017,14:50:03-05:00,1
2017,15:14:14-05:00,2
2017,15:18:08-05:00,2
2017,15:32:29-05:00,1
2017,15:47:30-05:00,2
2017,15:51:20-05:00,3
2017,16:20:59-05:00,2
2017,16:58:58-05:00,1
2017,17:12:30-05:00,1
2017,17:20:10-05:00,7
2017,17:38:29-05:00,1
2017,17:42:10-05:00,3
2017,17:55:20-05:00,1
2017,18:24:23-05:00,3
2017,18:30:19-05:00,5
2017,18:37:39-05:00,2
2017,18:40:45-05:00,1
2017,18:45:44-05:00,3
2017,19:01:38-05:00,4
2017,19:14:00-05:00,3
2017,19:31:12-05:00,24
2017,19:58:24-05:00,1
2017,20:04:29-05:00,4
2017,20:14:04-05:00,3
2017,20:44:18-05:00,3
2017,21:02:07-05:00,1
2017,21:06:29-05:00,2
2017,03:57:55-05:00,1
2017,09:32:11-05:00,18
2017,10:03:08-05:00,4
2017,10:25:27-05:00,7
2017,10:48:05-05:00,1
2017,11:01:14-05:00,1
2017,11:13:50-05:00,2
2017,11:24:38-05:00,13
2017,11:41:04-05:00,1
2017,11:49:05-05:00,2
2017,12:01:38-05:00,10
2017,12:24:32-05:00,6
2017,12:38:33-05:00,6
2017,12:45:43-05:00,12
2017,13:08:45-05:00,11
2017,13:24:36-05:00,2
2017,13:35:47-05:00,4
2017,13:41:42-05:00,1
2017,13:45:06-05:00,1
2017,13:50:08-05:00,5
2017,13:57:58-05:00,13
2017,14:14:02-05:00,8
2017,14:34:18-05:00,1
2017,15:14:16-05:00,3
2017,15:29:24-05:00,3
2017,15:34:55-05:00,2
2017,16:21:11-05:00,1
2017,16:25:35-05:00,2
2017,17:04:25-05:00,3
2017,17:46:38-05:00,2
2017,17:59:47-05:00,1
2017,18:08:45-05:00,3
2017,18:15:17-05:00,2
2017,18:20:13-05:00,11
2017,18:33:58-05:00,2
2017,18:36:59-05:00,9
2017,19:11:49-05:00,1
2017,09:04:26-05:00,2
2017,09:47:35-05:00,3
2017,09:54:08-05:00,1
2017,10:24:08-05:00,1
2017,10:56:08-05:00,1
2017,11:41:21-05:00,1
2017,11:58:03-05:00,1
2017,12:21:41-05:00,1
2017,12:25:01-05:00,8
2017,12:36:47-05:00,2
2017,12:40:10-05:00,2
2017,12:47:08-05:00,1
2017,13:01:36-05:00,3
2017,13:11:30-05:00,1
2017,13:17:05-05:00,1
2017,13:21:00-05:00,2
2017,13:28:38-05:00,2
2017,13:41:35-05:00,7
2017,15:00:05-05:00,2
2017,15:05:20-05:00,1
2017,15:52:07-05:00,2
2017,15:58:32-05:00,1
2017,16:43:23-05:00,3
2017,17:11:51-05:00,1
2017,17:45:53-05:00,2
2017,17:53:12-05:00,2
2017,18:11:03-05:00,1
2017,18:18:04-05:00,3
2017,18:23:41-05:00,2
2017,18:26:45-05:00,4
2017,18:35:21-05:00,2
2017,18:46:12-05:00,8
2017,20:08:13-05:00,3
2017,20:14:35-05:00,1
2017,20:16:58-05:00,13
2017,20:44:26-05:00,10
2017,20:56:35-05:00,10
2017,21:41:05-05:00,13
2017,21:58:51-05:00,4
2017,22:09:54-05:00,1
2017,00:06:14-05:00,3
2017,00:12:04-05:00,1
2017,00:39:40-05:00,2
2017,01:44:59-05:00,12
2017,02:18:09-05:00,34
2017,03:03:54-05:00,13
2017,09:16:03-05:00,8
2017,09:27:25-05:00,13
2017,09:59:24-05:00,2
2017,10:12:53-05:00,1
2017,10:25:20-05:00,2
2017,10:43:29-05:00,1
2017,11:03:01-05:00,1
2017,11:45:35-05:00,1
2017,11:48:25-05:00,2
2017,11:57:00-05:00,2
2017,12:27:33-05:00,4
2017,12:40:40-05:00,3
2017,13:04:35-05:00,6
2017,13:39:38-05:00,1
2017,14:04:45-05:00,5
2017,14:38:55-05:00,1
2017,14:56:11-05:00,4
2017,15:08:24-05:00,7
2017,15:58:50-05:00,1
2017,16:14:57-05:00,1
2017,17:49:07-05:00,1
2017,18:36:59-05:00,1
2017,18:40:15-05:00,3
2017,18:47:27-05:00,6
2017,18:55:56-05:00,1
2017,20:09:02-05:00,4
2017,06:42:54-05:00,14
2017,09:36:09-05:00,1
2017,09:46:39-05:00,11
2017,10:24:03-05:00,1
2017,10:35:53-05:00,4
2017,10:43:22-05:00,2
2017,11:30:29-05:00,2
2017,12:00:25-05:00,1
2017,12:19:44-05:00,1
2017,12:22:09-05:00,23
2017,12:49:26-05:00,8
2017,12:59:29-05:00,5
2017,13:12:32-05:00,3
2017,13:49:52-05:00,5
2017,14:22:27-05:00,1
2017,14:45:56-05:00,8
2017,14:57:34-05:00,2
2017,15:23:24-05:00,1
2017,15:38:59-05:00,1
2017,15:54:46-05:00,1
2017,16:23:29-05:00,1
2017,16:51:37-05:00,1
2017,17:26:01-05:00,3
2017,18:01:24-05:00,2
2017,18:54:11-05:00,1
2017,19:01:13-05:00,2
2017,19:28:13-05:00,1
2017,20:19:26-05:00,17
2017,20:40:55-05:00,29
2017,22:07:16-05:00,17
2017,22:50:13-05:00,4
2017,23:45:10-05:00,4
2017,23:50:42-05:00,9
2017,00:06:03-05:00,1
2017,00:08:42-05:00,4
2017,00:21:40-05:00,1
2017,09:28:05-05:00,14
2017,10:18:01-05:00,2
2017,10:34:09-05:00,2
2017,10:38:18-05:00,2
2017,10:47:25-05:00,3
2017,10:55:15-05:00,2
2017,11:49:11-05:00,1
2017,12:27:02-05:00,2
2017,12:32:24-05:00,7
2017,13:06:14-05:00,3
2017,13:10:20-05:00,3
2017,13:28:54-05:00,1
2017,13:50:22-05:00,1
2017,13:54:31-05:00,1
2017,14:05:09-05:00,1
2017,14:22:38-05:00,1
2017,14:25:43-05:00,9
2017,15:19:02-05:00,3
2017,15:48:35-05:00,2
2017,16:00:03-05:00,3
2017,16:13:00-05:00,1
2017,16:21:32-05:00,8
2017,16:33:17-05:00,8
2017,16:52:08-05:00,4
2017,17:22:18-05:00,1
2017,17:34:01-05:00,1
2017,17:39:16-05:00,1
2017,18:36:53-05:00,1
2017,18:39:59-05:00,1
2017,18:48:50-05:00,2
2017,19:02:39-05:00,44
2017,21:01:50-05:00,2
2017,22:17:30-05:00,1
2017,23:52:49-05:00,1
2017,00:03:19-05:00,64
2017,02:03:01-05:00,6
2017,02:12:19-05:00,10
2017,16:58:11-05:00,11
2017,17:11:51-05:00,1
2017,17:34:28-05:00,5
2017,20:59:30-05:00,3
2017,21:52:38-05:00,17
2017,22:14:28-05:00,1
2017,22:17:12-05:00,1
2017,23:37:50-05:00,1
2017,00:01:24-05:00,1
2017,01:53:19-05:00,1
2017,02:10:53-05:00,1
2017,12:26:31-05:00,3
2017,12:34:35-05:00,34
2017,13:11:39-05:00,5
2017,13:20:34-05:00,1
2017,15:06:51-05:00,2
2017,15:17:49-05:00,4
2017,15:29:55-05:00,15
2017,15:47:20-05:00,12
2017,16:08:29-05:00,1
2017,16:13:05-05:00,10
2017,16:26:06-05:00,1
2017,16:40:50-05:00,4
2017,16:47:10-05:00,5
2017,16:53:30-05:00,7
2017,17:05:16-05:00,6
2017,17:13:48-05:00,1
2017,17:16:06-05:00,1
2017,17:39:16-05:00,3
2017,18:18:46-05:00,1
2017,18:22:33-05:00,1
2017,18:24:39-05:00,1
2017,21:13:51-05:00,2
2017,21:28:15-05:00,2
2017,21:31:38-05:00,1
2017,21:59:33-05:00,1
2017,22:04:45-05:00,2
2017,22:19:44-05:00,3
2017,22:53:48-05:00,1
2017,23:22:33-05:00,2
2017,23:27:30-05:00,11
2017,00:39:10-05:00,1
2017,00:45:29-05:00,4
2017,03:03:26-05:00,9
2017,09:56:40-05:00,2
2017,10:06:47-05:00,2
2017,10:12:16-05:00,1
2017,10:23:11-05:00,4
2017,11:56:15-05:00,8
2017,12:18:55-05:00,2
2017,12:30:43-05:00,1
2017,12:35:18-05:00,2
2017,12:40:13-05:00,1
2017,13:13:20-05:00,1
2017,13:38:44-05:00,1
2017,15:43:26-05:00,9
2017,16:06:12-05:00,1
2017,16:15:17-05:00,3
2017,16:19:24-05:00,3
2017,16:25:50-05:00,1
2017,16:28:44-05:00,2
2017,16:37:27-05:00,1
2017,16:41:56-05:00,3
2017,16:46:51-05:00,2
2017,17:05:04-05:00,1
2017,17:10:50-05:00,1
2017,17:13:53-05:00,1
2017,17:33:26-05:00,2
2017,17:42:19-05:00,4
2017,17:49:17-05:00,8
2017,18:01:56-05:00,4
2017,18:10:43-05:00,1
2017,18:17:16-05:00,1
2017,18:20:06-05:00,5
2017,18:42:10-05:00,3
2017,18:48:24-05:00,1
2017,19:24:23-05:00,18
2017,19:44:52-05:00,24
2017,20:09:59-05:00,3
2017,20:19:21-05:00,2
2017,20:28:04-05:00,6
2017,20:37:56-05:00,2
2017,20:53:56-05:00,2
2017,21:40:11-05:00,1
2017,22:06:52-05:00,1
2017,22:10:37-05:00,2
2017,23:29:06-05:00,1
2017,23:32:32-05:00,2
2017,23:39:42-05:00,2
2017,00:29:15-05:00,5
2017,00:58:28-05:00,3
2017,10:02:03-05:00,1
2017,10:15:36-05:00,3
2017,11:22:09-05:00,1
2017,11:41:08-05:00,4
2017,12:11:30-05:00,1
2017,12:27:39-05:00,5
2017,12:43:00-05:00,5
2017,12:49:47-05:00,2
2017,13:07:13-05:00,1
2017,15:10:43-05:00,2
2017,15:15:49-05:00,3
2017,15:20:41-05:00,1
2017,15:41:12-05:00,1
2017,15:50:19-05:00,1
2017,16:02:04-05:00,1
2017,16:08:35-05:00,4
2017,16:21:25-05:00,2
2017,16:29:22-05:00,4
2017,16:36:31-05:00,6
2017,16:48:04-05:00,3
2017,17:44:54-05:00,7
2017,18:11:11-05:00,1
2017,18:26:17-05:00,1
2017,18:34:46-05:00,6
2017,18:42:18-05:00,1
2017,18:46:24-05:00,1
2017,18:52:38-05:00,2
2017,19:13:37-05:00,2
2017,20:03:39-05:00,1
2017,21:36:14-05:00,14
2017,00:14:35-05:00,17
2017,09:51:11-05:00,11
2017,10:11:01-05:00,23
2017,10:58:23-05:00,2
2017,11:03:18-05:00,1
2017,11:50:01-05:00,2
2017,12:08:43-05:00,3
2017,12:17:14-05:00,2
2017,12:21:26-05:00,1
2017,12:26:22-05:00,2
2017,12:47:20-05:00,2
2017,13:43:10-05:00,3
2017,14:09:40-05:00,6
2017,14:22:01-05:00,3
2017,14:37:55-05:00,5
2017,14:50:11-05:00,5
2017,15:04:11-05:00,8
2017,15:20:01-05:00,3
2017,15:28:50-05:00,3
2017,15:35:31-05:00,5
2017,15:48:50-05:00,2
2017,15:56:00-05:00,9
2017,16:25:32-05:00,2
2017,16:29:49-05:00,1
2017,16:41:24-05:00,2
2017,16:48:40-05:00,1
2017,16:57:50-05:00,1
2017,17:00:17-05:00,1
2017,17:22:32-05:00,17
2017,18:03:04-05:00,1
2017,19:10:11-05:00,2
2017,19:13:26-05:00,1
2017,19:26:29-05:00,8
2017,20:00:59-05:00,2
2017,20:09:06-05:00,3
2017,20:58:29-05:00,5
2017,21:06:12-05:00,1
2017,21:09:32-05:00,15
2017,21:26:00-05:00,15
2017,21:44:56-05:00,1
2017,21:56:48-05:00,2
2017,23:55:07-05:00,3
2017,10:04:23-05:00,15
2017,10:23:16-05:00,1
2017,10:29:11-05:00,4
2017,10:53:16-05:00,5
2017,11:01:22-05:00,1
2017,11:10:22-05:00,1
2017,11:58:59-05:00,4
2017,12:06:24-05:00,9
2017,12:36:27-05:00,5
2017,13:30:13-05:00,2
2017,13:55:03-05:00,1
2017,14:09:25-05:00,1
2017,14:12:48-05:00,1
2017,14:24:33-05:00,1
2017,14:27:04-05:00,1
2017,14:41:36-05:00,3
2017,14:47:00-05:00,2
2017,14:56:45-05:00,3
2017,15:08:14-05:00,1
2017,15:10:40-05:00,2
2017,15:15:08-05:00,5
2017,17:13:03-05:00,2
2017,17:28:07-05:00,2
2017,17:39:37-05:00,2
2017,17:50:02-05:00,4
2017,17:56:16-05:00,4
2017,18:19:55-05:00,2
2017,18:27:49-05:00,17
2017,18:48:39-05:00,49
2017,19:39:51-05:00,1
2017,20:45:52-05:00,3
2017,09:30:14-05:00,1
2017,09:32:31-05:00,2
2017,10:00:34-05:00,1
2017,10:15:34-05:00,3
2017,11:40:33-05:00,3
2017,12:02:27-05:00,17
2017,12:21:10-05:00,6
2017,12:32:51-05:00,1
2017,12:39:32-05:00,8
2017,12:59:53-05:00,10
2017,13:44:40-05:00,1
2017,14:21:56-05:00,2
2017,14:26:07-05:00,1
2017,14:28:43-05:00,5
2017,14:54:02-05:00,3
2017,15:09:21-05:00,3
2017,15:54:29-05:00,1
2017,16:05:25-05:00,5
2017,16:26:05-05:00,1
2017,16:58:41-05:00,11
2017,17:31:41-05:00,1
2017,18:02:50-05:00,1
2017,18:09:56-05:00,1
2017,22:22:24-05:00,15
2017,00:42:56-05:00,1
2017,00:46:00-05:00,2
2017,00:50:59-05:00,1
2017,00:55:50-05:00,1
2017,01:02:06-05:00,2
2017,01:43:10-05:00,3
2017,06:29:53-05:00,7
2017,06:59:17-05:00,1
2017,08:32:33-05:00,1
2017,08:34:45-05:00,1
2017,09:07:31-05:00,4
2017,09:14:15-05:00,11
2017,09:29:22-05:00,5
2017,09:52:52-05:00,18
2017,10:22:44-05:00,5
2017,10:29:52-05:00,2
2017,10:40:41-05:00,26
2017,14:52:11-05:00,6
2017,15:06:49-05:00,11
2017,15:21:30-05:00,2
2017,15:30:33-05:00,1
2017,15:42:50-05:00,1
2017,15:45:10-05:00,3
2017,16:00:26-05:00,3
2017,17:16:48-05:00,1
2017,17:26:19-05:00,1
2017,17:52:09-05:00,1
2017,18:00:08-05:00,7
2017,18:08:32-05:00,1
2017,18:36:43-05:00,1
2017,18:39:15-05:00,27
2017,19:32:08-05:00,6
2017,19:44:02-05:00,9
2017,19:59:45-05:00,2
2017,20:04:22-05:00,20
2017,20:26:23-05:00,2
2017,21:31:16-05:00,2
2017,21:41:19-05:00,1
2017,21:45:59-05:00,5
2017,22:33:28-05:00,1
2017,00:00:46-05:00,4
2017,00:10:01-05:00,2
2017,00:35:32-05:00,5
