date,time,session_min
2017,01:22:46-05:00,1
2017,01:25:07-05:00,1
2017,01:50:36-05:00,6
2017,02:09:15-05:00,7
2017,02:29:00-05:00,2
2017,10:31:05-05:00,31
2017,11:39:31-05:00,24
2017,12:32:04-05:00,24
2017,14:49:18-05:00,1
2017,15:02:39-05:00,8
2017,15:29:44-05:00,1
2017,15:47:58-05:00,1
2017,15:51:04-05:00,2
2017,16:03:05-05:00,1
2017,16:07:00-05:00,1
2017,16:23:08-05:00,1
2017,16:35:03-05:00,2
2017,16:38:07-05:00,1
2017,18:02:22-05:00,1
2017,18:23:50-05:00,3
2017,19:03:40-05:00,1
2017,19:35:15-05:00,1
2017,19:37:57-05:00,3
2017,19:42:03-05:00,13
2017,19:58:14-05:00,1
2017,20:04:11-05:00,2
2017,20:12:37-05:00,2
2017,20:56:53-05:00,1
2017,21:01:21-05:00,6
2017,21:08:52-05:00,1
2017,21:13:35-05:00,1
2017,21:19:56-05:00,2
2017,22:49:34-05:00,1
2017,22:52:29-05:00,1
2017,22:54:40-05:00,1
2017,23:08:38-05:00,2
2017,23:23:14-05:00,2
2017,23:38:41-05:00,1
2017,23:53:04-05:00,1
2017,00:46:24-05:00,16
2017,01:15:13-05:00,1
2017,01:22:22-05:00,1
2017,01:38:25-05:00,9
2017,02:20:42-05:00,12
2017,02:35:51-05:00,3
2017,09:09:05-05:00,8
2017,12:23:52-05:00,1
2017,13:01:53-05:00,5
2017,13:28:10-05:00,3
2017,13:32:35-05:00,2
2017,13:48:34-05:00,1
2017,13:59:32-05:00,4
2017,14:27:31-05:00,3
2017,14:31:32-05:00,3
2017,14:38:27-05:00,9
2017,14:49:42-05:00,3
2017,15:00:39-05:00,2
2017,15:06:12-05:00,2
2017,15:16:31-05:00,1
2017,15:22:39-05:00,7
2017,15:31:30-05:00,6
2017,15:42:05-05:00,1
2017,15:44:32-05:00,1
2017,15:48:28-05:00,1
2017,16:03:08-05:00,1
2017,16:06:19-05:00,3
2017,16:11:28-05:00,13
2017,16:46:36-05:00,2
2017,17:02:51-05:00,2
2017,17:06:59-05:00,1
2017,17:09:09-05:00,1
2017,17:11:16-05:00,1
2017,17:19:30-05:00,1
2017,18:03:05-05:00,11
2017,18:15:55-05:00,3
2017,18:22:26-05:00,1
2017,18:25:01-05:00,2
2017,18:29:06-05:00,12
2017,18:44:37-05:00,1
2017,19:15:56-05:00,5
2017,19:26:29-05:00,2
2017,19:32:08-05:00,1
2017,19:34:35-05:00,1
2017,19:36:37-05:00,8
2017,19:53:26-05:00,8
2017,20:13:31-05:00,2
2017,20:21:40-05:00,5
2017,20:49:24-05:00,3
2017,20:54:11-05:00,1
2017,20:58:55-05:00,2
2017,21:06:56-05:00,1
2017,21:11:17-05:00,9
2017,21:23:26-05:00,2
2017,21:41:58-05:00,1
2017,22:07:31-05:00,3
2017,22:17:05-05:00,1
2017,22:21:25-05:00,1
2017,22:24:30-05:00,11
2017,22:40:32-05:00,2
2017,22:49:28-05:00,3
2017,22:59:38-05:00,1
2017,23:01:54-05:00,1
2017,23:04:37-05:00,1
2017,23:10:41-05:00,2
2017,23:16:50-05:00,1
2017,23:22:02-05:00,2
2017,23:26:22-05:00,15
2017,23:50:08-05:00,4
2017,23:57:47-05:00,3
2017,00:00:12-05:00,1
2017,03:31:47-05:00,3
2017,08:23:56-05:00,22
2017,09:03:03-05:00,2
2017,09:08:33-05:00,2
2017,09:13:23-05:00,27
2017,11:18:54-05:00,2
2017,11:38:43-05:00,1
2017,11:46:14-05:00,29
2017,12:18:47-05:00,1
2017,12:23:47-05:00,9
2017,12:41:57-05:00,1
2017,12:46:35-05:00,15
2017,13:11:02-05:00,1
2017,13:40:52-05:00,2
2017,13:43:59-05:00,2
2017,13:54:22-05:00,2
2017,13:59:47-05:00,2
2017,14:03:36-05:00,2
2017,14:15:05-05:00,3
2017,14:37:10-05:00,1
2017,14:39:15-05:00,3
2017,14:51:53-05:00,1
2017,14:54:17-05:00,1
2017,15:12:11-05:00,1
2017,15:20:48-05:00,18
2017,15:42:18-05:00,2
2017,17:03:51-05:00,2
2017,17:13:49-05:00,22
2017,17:38:52-05:00,2
2017,17:45:46-05:00,13
2017,18:02:17-05:00,2
2017,19:22:03-05:00,8
2017,20:02:55-05:00,1
2017,20:41:10-05:00,1
2017,20:44:13-05:00,3
2017,20:53:42-05:00,8
2017,21:07:32-05:00,1
2017,21:42:56-05:00,6
2017,22:09:08-05:00,1
2017,07:50:53-05:00,1
2017,09:18:04-05:00,1
2017,09:27:32-05:00,1
2017,10:01:02-05:00,2
2017,10:23:09-05:00,2
2017,10:35:01-05:00,8
2017,10:47:26-05:00,2
2017,10:51:50-05:00,7
2017,11:03:07-05:00,1
2017,11:06:17-05:00,4
2017,11:21:06-05:00,11
2017,11:33:09-05:00,3
2017,11:39:09-05:00,2
2017,11:44:48-05:00,1
2017,11:47:40-05:00,1
2017,11:51:54-05:00,3
2017,11:58:50-05:00,1
2017,12:01:17-05:00,17
2017,12:21:56-05:00,2
2017,12:25:39-05:00,2
2017,12:29:39-05:00,2
2017,12:39:35-05:00,1
2017,12:53:10-05:00,1
2017,12:59:56-05:00,20
2017,13:23:29-05:00,2
2017,13:27:56-05:00,1
2017,15:52:05-05:00,1
2017,15:55:20-05:00,2
2017,16:06:50-05:00,25
2017,16:34:25-05:00,1
2017,16:39:34-05:00,1
2017,16:48:49-05:00,7
2017,17:01:06-05:00,1
2017,17:07:12-05:00,15
2017,17:24:26-05:00,14
2017,17:48:13-05:00,1
2017,17:59:02-05:00,5
2017,18:17:38-05:00,5
2017,19:25:55-05:00,1
2017,19:32:15-05:00,1
2017,19:34:33-05:00,1
2017,19:36:47-05:00,1
2017,19:41:41-05:00,1
2017,19:50:54-05:00,6
2017,19:58:34-05:00,1
2017,20:07:38-05:00,1
2017,20:46:31-05:00,8
2017,21:00:48-05:00,1
2017,21:05:41-05:00,1
2017,21:13:42-05:00,1
2017,21:21:47-05:00,21
2017,21:45:18-05:00,1
2017,21:48:53-05:00,2
2017,22:10:21-05:00,1
2017,22:33:27-05:00,15
2017,22:50:33-05:00,2
2017,23:02:42-05:00,4
2017,23:27:57-05:00,1
2017,23:45:12-05:00,15
2017,10:12:41-05:00,2
2017,10:18:19-05:00,6
2017,10:28:36-05:00,7
2017,10:41:40-05:00,2
2017,11:05:45-05:00,1
2017,11:14:20-05:00,2
2017,11:24:16-05:00,2
2017,11:28:39-05:00,2
2017,11:56:21-05:00,3
2017,12:22:45-05:00,1
2017,13:17:49-05:00,1
2017,14:30:54-05:00,3
2017,14:34:56-05:00,1
2017,14:56:37-05:00,3
2017,15:18:03-05:00,3
2017,15:29:42-05:00,1
2017,15:36:36-05:00,1
2017,16:00:16-05:00,2
2017,16:04:07-05:00,4
2017,17:13:49-05:00,1
2017,17:35:43-05:00,1
2017,17:58:02-05:00,1
2017,18:00:14-05:00,4
2017,18:58:27-05:00,7
2017,20:07:18-05:00,5
2017,20:38:47-05:00,1
2017,21:41:35-05:00,59
2017,22:41:52-05:00,1
2017,22:54:04-05:00,1
2017,00:58:57-05:00,36
2017,01:43:24-05:00,6
2017,02:01:21-05:00,3
2017,09:18:12-05:00,2
2017,09:58:36-05:00,1
2017,10:12:36-05:00,1
2017,10:29:25-05:00,1
2017,12:18:22-05:00,3
2017,12:29:30-05:00,3
2017,12:45:05-05:00,1
2017,12:55:11-05:00,1
2017,12:58:04-05:00,4
2017,13:35:52-05:00,3
2017,14:07:52-05:00,3
2017,15:15:28-05:00,1
2017,15:40:29-05:00,4
2017,15:45:55-05:00,2
2017,16:50:29-05:00,1
2017,17:29:30-05:00,1
2017,18:19:06-05:00,1
2017,18:27:32-05:00,1
2017,00:07:17-05:00,1
2017,00:13:43-05:00,5
2017,00:28:57-05:00,1
2017,02:07:03-05:00,5
2017,03:55:28-05:00,5
2017,04:02:59-05:00,15
2017,13:36:46-05:00,20
2017,14:00:18-05:00,59
2017,15:06:15-05:00,2
2017,15:31:36-05:00,5
2017,16:37:15-05:00,29
2017,17:12:29-05:00,18
2017,17:33:55-05:00,16
2017,17:58:52-05:00,1
2017,18:07:29-05:00,1
2017,18:49:03-05:00,1
2017,19:28:59-05:00,1
2017,20:59:30-05:00,1
2017,21:15:51-05:00,3
2017,21:31:06-05:00,27
2017,22:14:22-05:00,2
2017,22:18:20-05:00,72
2017,08:52:34-05:00,7
2017,09:18:53-05:00,8
2017,10:31:01-05:00,22
2017,12:55:04-05:00,8
2017,13:20:46-05:00,8
2017,13:48:00-05:00,2
2017,14:45:01-05:00,16
2017,15:03:53-05:00,1
2017,15:22:39-05:00,2
2017,15:28:49-05:00,9
2017,15:58:20-05:00,2
2017,16:08:24-05:00,1
2017,16:10:58-05:00,17
2017,16:38:00-05:00,2
2017,16:55:30-05:00,1
2017,17:02:51-05:00,1
2017,17:06:26-05:00,1
2017,17:17:46-05:00,3
2017,17:24:14-05:00,5
2017,17:35:11-05:00,4
2017,17:41:12-05:00,1
2017,17:46:00-05:00,1
2017,17:48:09-05:00,5
2017,17:55:15-05:00,7
2017,18:06:11-05:00,1
2017,18:19:37-05:00,2
2017,18:23:16-05:00,2
2017,20:08:10-05:00,2
2017,20:14:15-05:00,1
2017,20:20:07-05:00,1
2017,20:25:06-05:00,8
2017,20:54:13-05:00,1
2017,21:00:55-05:00,1
2017,21:22:11-05:00,1
2017,21:25:33-05:00,1
2017,21:28:18-05:00,1
2017,21:34:17-05:00,2
2017,21:45:35-05:00,19
2017,22:11:25-05:00,1
2017,22:56:47-05:00,2
2017,23:00:00-05:00,2
2017,23:20:34-05:00,16
2017,23:49:52-05:00,4
2017,01:15:37-05:00,5
2017,01:59:58-05:00,1
2017,08:50:47-05:00,3
2017,09:00:04-05:00,22
2017,10:01:01-05:00,7
2017,10:11:09-05:00,3
2017,10:22:18-05:00,3
2017,10:26:23-05:00,15
2017,10:47:31-05:00,2
2017,11:20:35-05:00,2
2017,11:26:42-05:00,1
2017,11:47:24-05:00,1
2017,11:51:33-05:00,1
2017,12:02:16-05:00,2
2017,12:07:56-05:00,1
2017,12:13:19-05:00,3
2017,12:43:53-05:00,2
2017,13:32:21-05:00,1
2017,13:37:03-05:00,1
2017,14:27:12-05:00,7
2017,14:45:44-05:00,2
2017,14:56:23-05:00,1
2017,15:02:40-05:00,2
2017,15:10:50-05:00,1
2017,15:47:52-05:00,2
2017,15:58:13-05:00,2
2017,16:16:40-05:00,1
2017,16:25:35-05:00,8
2017,17:08:35-05:00,7
2017,17:20:34-05:00,1
2017,17:29:56-05:00,1
2017,17:32:02-05:00,5
2017,17:39:23-05:00,1
2017,17:59:28-05:00,1
2017,18:01:32-05:00,10
2017,18:14:13-05:00,4
2017,18:19:41-05:00,1
2017,18:26:08-05:00,2
2017,18:32:17-05:00,10
2017,18:46:20-05:00,1
2017,19:09:22-05:00,11
2017,19:30:55-05:00,1
2017,19:42:32-05:00,1
2017,19:48:32-05:00,2
2017,19:52:46-05:00,1
2017,19:57:22-05:00,1
2017,20:17:49-05:00,5
2017,21:02:29-05:00,9
2017,21:43:26-05:00,25
2017,22:55:20-05:00,5
2017,00:00:06-05:00,6
2017,00:10:50-05:00,7
2017,00:24:38-05:00,1
2017,00:30:38-05:00,26
2017,03:53:24-05:00,1
2017,09:05:52-05:00,22
2017,09:45:58-05:00,2
2017,10:00:49-05:00,4
2017,11:37:38-05:00,1
2017,11:41:29-05:00,1
2017,11:59:17-05:00,4
2017,12:09:55-05:00,2
2017,12:15:39-05:00,1
2017,12:28:25-05:00,1
2017,12:35:39-05:00,4
2017,12:42:45-05:00,7
2017,13:22:12-05:00,4
2017,13:40:52-05:00,3
2017,13:46:04-05:00,1
2017,13:58:28-05:00,2
2017,14:30:26-05:00,2
2017,14:54:53-05:00,2
2017,15:06:33-05:00,2
2017,15:11:18-05:00,10
2017,16:01:50-05:00,2
2017,16:08:33-05:00,1
2017,16:18:12-05:00,3
2017,16:26:01-05:00,2
2017,17:02:51-05:00,1
2017,17:11:06-05:00,1
2017,17:22:23-05:00,1
2017,17:44:20-05:00,5
2017,18:13:37-05:00,3
2017,18:33:42-05:00,1
2017,18:39:03-05:00,12
2017,18:56:54-05:00,1
2017,19:08:08-05:00,12
2017,19:24:20-05:00,8
2017,19:34:35-05:00,14
2017,20:12:31-05:00,46
2017,21:15:54-05:00,7
2017,21:25:41-05:00,2
2017,08:40:10-05:00,10
2017,09:10:13-05:00,7
2017,09:52:43-05:00,1
2017,10:05:59-05:00,2
2017,10:12:39-05:00,1
2017,10:14:57-05:00,7
2017,14:12:40-05:00,4
2017,14:21:18-05:00,2
2017,14:25:19-05:00,1
2017,15:25:19-05:00,2
2017,15:28:24-05:00,12
2017,15:53:19-05:00,1
2017,16:00:03-05:00,1
2017,16:05:21-05:00,13
2017,16:31:08-05:00,4
2017,16:57:19-05:00,1
2017,17:03:48-05:00,1
2017,17:08:30-05:00,3
2017,17:12:41-05:00,1
2017,17:25:30-05:00,3
2017,17:29:52-05:00,7
2017,17:38:45-05:00,1
2017,17:52:32-05:00,1
2017,17:56:35-05:00,1
2017,18:01:33-05:00,1
2017,18:06:10-05:00,5
2017,18:12:41-05:00,1
2017,18:21:32-05:00,1
2017,19:04:20-05:00,1
2017,19:18:25-05:00,1
2017,19:22:19-05:00,6
2017,19:32:54-05:00,2
2017,19:39:05-05:00,34
2017,20:24:32-05:00,11
2017,20:38:28-05:00,1
2017,22:25:56-05:00,3
2017,22:33:45-05:00,24
2017,23:17:25-05:00,3
2017,23:35:03-05:00,11
2017,23:52:17-05:00,7
2017,08:34:02-05:00,23
2017,09:07:59-05:00,12
2017,09:26:52-05:00,13
2017,10:11:53-05:00,2
2017,11:27:29-05:00,4
2017,12:33:06-05:00,1
2017,14:42:59-05:00,13
2017,15:18:45-05:00,1
2017,15:23:04-05:00,3
2017,15:40:32-05:00,7
2017,16:28:06-05:00,34
2017,17:10:02-05:00,13
2017,17:26:18-05:00,8
2017,17:50:53-05:00,1
2017,18:08:01-05:00,4
2017,18:13:16-05:00,2
2017,18:19:09-05:00,1
2017,18:22:44-05:00,1
2017,18:32:59-05:00,1
2017,19:40:46-05:00,11
2017,20:07:44-05:00,3
2017,20:58:36-05:00,1
2017,21:20:38-05:00,2
2017,09:14:15-05:00,5
2017,09:58:12-05:00,1
2017,10:12:56-05:00,2
2017,11:59:33-05:00,4
2017,12:42:25-05:00,2
2017,13:39:54-05:00,1
2017,14:52:51-05:00,1
2017,15:01:59-05:00,2
2017,15:21:30-05:00,1
2017,16:22:48-05:00,1
2017,16:39:12-05:00,2
2017,16:47:30-05:00,2
2017,17:00:55-05:00,1
2017,17:07:45-05:00,1
2017,17:10:38-05:00,3
2017,17:32:56-05:00,2
2017,17:36:17-05:00,1
2017,18:05:43-05:00,2
2017,18:40:48-05:00,1
2017,18:43:21-05:00,5
2017,18:58:41-05:00,7
2017,19:08:26-05:00,5
2017,19:16:47-05:00,1
2017,19:19:31-05:00,1
2017,19:23:33-05:00,1
2017,19:49:26-05:00,1
2017,20:10:40-05:00,2
2017,20:26:13-05:00,1
2017,20:28:40-05:00,16
2017,20:59:28-05:00,1
2017,21:01:56-05:00,14
2017,21:20:01-05:00,1
2017,21:22:32-05:00,5
2017,07:18:51-05:00,13
2017,07:47:41-05:00,20
2017,08:16:54-05:00,15
2017,09:03:38-05:00,9
2017,09:19:37-05:00,5
2017,11:20:32-05:00,24
2017,11:45:46-05:00,6
2017,11:55:38-05:00,1
2017,12:28:41-05:00,15
2017,12:45:09-05:00,1
2017,13:20:41-05:00,1
2017,13:33:56-05:00,1
2017,14:19:43-05:00,1
2017,14:23:43-05:00,4
2017,14:37:58-05:00,15
2017,16:22:25-05:00,1
2017,16:39:58-05:00,3
2017,16:46:47-05:00,1
2017,16:49:50-05:00,7
2017,17:01:46-05:00,1
2017,17:04:44-05:00,15
2017,17:24:23-05:00,6
2017,17:43:03-05:00,5
2017,17:51:24-05:00,14
2017,18:08:34-05:00,5
2017,18:15:59-05:00,5
2017,18:27:26-05:00,1
2017,18:34:42-05:00,1
2017,18:45:48-05:00,41
2017,19:46:12-05:00,2
2017,20:20:34-05:00,3
2017,21:28:58-05:00,8
2017,21:39:48-05:00,19
2017,22:01:51-05:00,6
2017,22:39:39-05:00,1
2017,08:27:10-05:00,57
2017,09:36:26-05:00,23
2017,12:02:04-05:00,5
2017,12:17:04-05:00,8
2017,12:40:11-05:00,14
2017,12:56:18-05:00,12
2017,13:11:35-05:00,3
2017,14:59:10-05:00,1
2017,15:32:16-05:00,4
2017,15:51:51-05:00,14
2017,16:40:18-05:00,2
2017,16:46:35-05:00,1
2017,16:51:56-05:00,2
2017,17:03:23-05:00,3
2017,17:13:21-05:00,4
2017,17:24:41-05:00,7
2017,17:38:47-05:00,7
2017,17:59:56-05:00,3
2017,18:07:08-05:00,1
2017,19:00:56-05:00,7
2017,19:16:59-05:00,3
2017,19:54:15-05:00,3
2017,20:11:57-05:00,2
2017,20:23:38-05:00,20
2017,20:52:35-05:00,1
2017,20:55:40-05:00,3
2017,21:17:38-05:00,14
2017,21:36:43-05:00,3
2017,21:43:45-05:00,36
2017,22:49:50-05:00,19
2017,00:27:37-05:00,195
2017,09:49:48-05:00,1
2017,10:01:49-05:00,4
2017,11:48:53-05:00,1
2017,11:54:37-05:00,2
2017,12:57:56-05:00,1
2017,13:06:24-05:00,3
2017,13:26:09-05:00,20
2017,14:46:52-05:00,1
2017,14:49:49-05:00,7
2017,15:03:30-05:00,1
2017,15:15:09-05:00,2
2017,15:23:53-05:00,1
2017,15:29:20-05:00,2
2017,15:40:30-05:00,1
2017,15:49:10-05:00,20
2017,16:20:35-05:00,24
2017,16:58:07-05:00,8
2017,17:22:20-05:00,5
2017,17:42:52-05:00,91
2017,21:24:52-05:00,2
2017,00:02:48-05:00,5
2017,01:30:58-05:00,3
2017,09:44:53-05:00,1
2017,09:55:23-05:00,1
2017,10:09:03-05:00,2
2017,10:46:59-05:00,1
2017,11:19:25-05:00,13
2017,11:33:59-05:00,9
2017,11:46:16-05:00,15
2017,12:09:23-05:00,1
2017,12:49:19-05:00,5
2017,12:56:37-05:00,1
2017,13:20:48-05:00,3
2017,13:31:04-05:00,1
2017,13:34:09-05:00,1
2017,14:25:53-05:00,1
2017,14:49:43-05:00,2
2017,15:03:43-05:00,2
2017,15:21:11-05:00,22
2017,15:59:34-05:00,1
2017,16:01:56-05:00,4
2017,16:07:36-05:00,3
2017,16:32:57-05:00,3
2017,16:54:30-05:00,4
2017,17:07:31-05:00,2
2017,17:15:59-05:00,6
2017,17:43:40-05:00,2
2017,17:57:46-05:00,3
2017,18:08:02-05:00,1
2017,18:29:36-05:00,3
2017,18:35:00-05:00,1
2017,18:38:34-05:00,6
2017,19:14:03-05:00,10
2017,19:25:31-05:00,13
2017,19:40:54-05:00,2
2017,22:13:58-05:00,1
2017,00:21:51-05:00,2
2017,00:25:42-05:00,4
2017,02:39:54-05:00,5
2017,08:55:03-05:00,3
2017,09:22:43-05:00,1
2017,09:35:40-05:00,19
2017,10:28:03-05:00,1
2017,10:40:55-05:00,5
2017,10:47:03-05:00,7
2017,11:04:45-05:00,4
2017,12:01:30-05:00,1
2017,12:04:40-05:00,5
2017,12:18:58-05:00,10
2017,12:34:06-05:00,4
2017,12:43:51-05:00,2
2017,12:51:50-05:00,1
2017,13:20:48-05:00,1
2017,13:27:21-05:00,4
2017,13:36:45-05:00,12
2017,14:19:52-05:00,5
2017,14:29:47-05:00,1
2017,14:45:52-05:00,4
2017,14:51:40-05:00,1
2017,14:55:35-05:00,3
2017,15:22:50-05:00,1
2017,15:53:20-05:00,1
2017,16:17:54-05:00,6
2017,17:31:41-05:00,3
2017,17:36:55-05:00,16
2017,17:59:31-05:00,1
2017,18:14:25-05:00,1
2017,18:20:04-05:00,9
2017,19:05:34-05:00,1
2017,19:07:45-05:00,1
2017,19:12:39-05:00,1
2017,19:19:05-05:00,1
2017,19:36:40-05:00,1
2017,19:54:05-05:00,10
2017,20:50:13-05:00,2
2017,21:05:25-05:00,1
2017,21:49:59-05:00,5
2017,08:55:40-05:00,4
2017,09:33:04-05:00,2
2017,10:02:55-05:00,6
2017,10:11:09-05:00,2
2017,10:35:01-05:00,2
2017,11:17:29-05:00,1
2017,11:20:38-05:00,4
2017,12:05:46-05:00,3
2017,12:19:17-05:00,1
2017,12:24:58-05:00,2
2017,12:32:45-05:00,5
2017,13:02:34-05:00,3
2017,13:07:48-05:00,2
2017,13:14:39-05:00,8
2017,13:50:04-05:00,10
2017,14:54:27-05:00,3
2017,15:13:21-05:00,3
2017,15:28:54-05:00,2
2017,15:37:29-05:00,12
2017,16:32:36-05:00,2
2017,16:38:34-05:00,1
2017,16:40:56-05:00,1
2017,16:56:33-05:00,5
2017,17:13:01-05:00,1
2017,17:40:25-05:00,4
2017,18:01:57-05:00,1
2017,18:10:45-05:00,6
2017,18:36:14-05:00,3
2017,18:42:56-05:00,20
2017,19:05:16-05:00,4
2017,19:22:18-05:00,6
2017,22:05:33-05:00,5
2017,11:05:18-05:00,2
2017,11:09:56-05:00,4
2017,11:15:20-05:00,19
2017,11:46:20-05:00,8
2017,11:57:35-05:00,14
2017,12:14:04-05:00,1
2017,13:05:56-05:00,1
2017,13:11:18-05:00,25
2017,13:38:14-05:00,1
2017,13:41:56-05:00,1
2017,13:55:47-05:00,26
2017,14:23:12-05:00,1
2017,14:27:31-05:00,4
2017,14:34:21-05:00,137
2017,16:58:16-05:00,2
2017,17:03:16-05:00,1
2017,17:05:31-05:00,24
2017,17:48:37-05:00,6
2017,17:56:37-05:00,12
2017,18:10:50-05:00,2
2017,18:14:09-05:00,2
2017,18:18:15-05:00,3
2017,18:33:53-05:00,1
2017,18:39:31-05:00,1
2017,19:18:05-05:00,4
2017,19:41:12-05:00,1
2017,19:48:38-05:00,1
2017,19:56:24-05:00,1
2017,20:08:51-05:00,1
2017,22:21:24-05:00,5
